,date,title,source,contents,link
17,2015.12.31.,"성남FC U-18 풍생고, '한일 최강 교류전' 최우수팀… 명가재건 나선다",스포츠월드,〔스포츠월드=권영준 기자〕 성남FC U-18 팀인 풍생고가 명가 부활의 신호탄을 쐈다. 성남FC U-18팀인 풍생고는 최근 막을 내린 에이치엠 스포츠(HM SPORTS)·포항시 공동 주최 ‘제3회 2015 포항 한국 일본 U18 최강 교류전’...,http://www.sportsworldi.com/content/html/2015/12/31/20151231002399.html?OutUrl=naver
18,2015.12.31.,'위안부 한일협상 폐기하라',뉴스1,31일 오후 서울 종로구 중학동 소녀상에서 한일협상폐기를위한대학생대책위원회 학생들이 위안부 한일협상 폐기를 촉구하며 농성을 하고 있다. 2015.12.31/뉴스1 phonalist@news1.kr [ⓒ 뉴스1코리아(news1.kr)...,http://news1.kr/photos/view/?1711129
19,2015.12.31.,"""'한일 위안부 합의' 잘했다 53%…잘못했다 40%""",SBS,"&lt;앵커&gt; 한일 양국의 위안부 문제 합의에 대해서 우리 국민들은 어떻게 생각하는지 SBS가 여론조사를... &lt;기자&gt; 일본군 위안부 문제에 대한 한일 간의 합의를 놓고 잘했다는 응답이 53.3%, 잘못했다는 응답이 40.4%로...",http://news.sbs.co.kr/news/endPage.do?news_id=N1003339315&plink=ORI&cooper=NAVER
20,2015.12.31.,"문재인, 오늘 나눔의 집 방문…한일 위안부 합의 규탄",뉴스1,이뤄진 한일 위안부 합의과 관련해 31일 위안부 피해 할머니들이 모여 사는 '나눔의 집'을 방문한다. 문 대표는 이날 오후 경기도 광주의 나눔의 집을 방문해 한일 외교당국 간 합의에 대한 의견을 듣고 할머니들을 위로할...,http://news1.kr/articles/?2531189
21,2015.12.31.,"한일불교교류협 여성회, '송구영신 팥죽'",법보신문,한일불교교류협의회 여성부 회원들이 연말연시를 맞아 팥죽 2000인분을 부산시민공원을 찾는 시민들을 위해 나눴다. 부산시민공원서 나눔 2000인분 무주상 보시 한일불교교류협의회 여성부(회장 백명숙)는 12월27일...,http://www.beopbo.com/news/articleView.html?idxno=90549
22,2015.12.31.,"위안부 손해배상, 정식 재판 간다…한일 합의 영향은?",JTBC,전문가들은 한일 정부간 합의 내용이 재판에 영향을 미칠 수 있다고 지적합니다. 일본 정부가 지급키로 한 10억엔의 성격이 배상에 해당하는지 여부와 최종적이고 불가역적으로 해결됐다는 합의 문구가 개인의...,http://news.jtbc.co.kr/html/909/NB11136909.html
23,2015.12.31.,'한일 위안부 합의' 정국의 핵 되나,시사포커스,한일 위안부 합의 결과를 두고 31일 정부여당은 최선을 다한 결과라며 수용할 것을 호소한 반면 야권은... 상황에서 '한일 위안부 합의'라는 또 다른 화두를 계기로 갈등을 거듭하고 있어 내년 초까지 국회 공전 사태가...,http://www.sisafocus.co.kr/news/articleView.html?idxno=140519
24,2015.12.31.,"더민주 광주시당 ""한일외교장관 합의안 파기하라""",광주MBC,"더불어민주당 광주시당이 박근혜 정부와 윤병세 외교부 장관에 ""망국적 한일 외교장관 합의에 대해... 않은 한일외교장관합의를 맺었다""고 비판했습니다. 아울러 ""외교부 장관은 즉각 사퇴하고 박근혜 대통령은 대국민...",http://www.kjmbc.co.kr/board/index.cfm?bbs_name=todaynews&w=view&wr_id=199342
25,2015.12.31.,"천정배 국민회의 창당준비위원장, ‘한일 협정 무효 선언 토론회’ 개최",서울신문,"천정배 신당 당명 [서울신문] 천정배 국민회의 천정배 국민회의 창당준비위원장, 오늘 ‘한일협정 무효 선언 토론회’ 개최 무소속 천정배 의원이 창당을 추진 중인 ‘국민회의’가 31일 굴욕적 ‘제2 한일협정’ 무효...",http://www.seoul.co.kr/news/newsView.php?id=20151231500094
26,2015.12.30.,케리 美 국무장관 “한일 지도자 용단”,KBS,&lt;앵커 멘트&gt; 한일 위안부 협상 타결과 관련해 케리 미 국무장관이 한일 양국 지도자의 용단이라고 평가했습니다. 윤병세 외교부 장관은 케리 장관과 전화 통화를 하고 위안부 합의의 충실한 이행이 중요하다는 데...,http://news.kbs.co.kr/news/view.do?ncd=3207369&ref=A
27,2015.12.31.,“한일협상 폐기 촉구” 일본대사관 기습시위,채널A,한일간 위안부 문제 합의에 항의하며 전면 폐기를 요구했습니다. 정부경 기자입니다. [리포트] 오늘 정오 주한 일본대사관이 있는 건물에 검정색 옷을 맞춰 입은 대학생 30명이 뛰어 들었습니다. 폐기하라! 한일협상!...,http://news.ichannela.com/society/3/03/20151231/75679821/1
28,2015.12.31.,‘한일 위안부 졸속 합의’ 눈물 흘릴 듯한 소녀상,광주드림,"지난 28일 한일 양국의 일본군 위안부 합의로 피해 할머니들에 대한 일본 정부의 법적인 배상 책임을 묻기 어려워졌다는 지적이 나오는 가운데, 광주시청의 소녀상의 표정마저 금방이라도 눈물을 흘릴 듯 서글프게...",http://www.gjdream.com/v2/photo/view.html?news_type=605&mode=view&uid=470240
29,2015.12.31.,한일 위안부 협상 이후 첫 수요 집회,BBS NEWS,일본군 위안부 피해 할머니들이 어제 낮 옛 주한일본대사관 앞에서 한일 위안부 협상 결과에 항의하는 수요집회를 열었습니다. 이번 집회는 올해 세상을 떠난 위안부 피해자 할머니 9명에 대한 추모제로 진행됐으며 이용수...,http://news.bbsi.co.kr/news/articleView.html?idxno=716097
30,2015.12.31.,"벤자민인성영재학교, 제주서 '한일 글로벌 인성영재캠프' 성료",브레인미디어,‘2015 한일 글로벌 인성영재캠프’를 26일부터 30일까지 평화의 섬 제주 힐링명상센터에서 개최했다. 이날 캠프에는 한국 벤자민학교 재학생과 내년 설립을 앞둔 일본 벤자민학교 예비학생 등 한일 청소년 40여 명이...,http://www.brainmedia.co.kr/brainWorldMedia/ContentView.aspx?contIdx=17320
31,2015.12.31.,"윤병세 ""한일 합의안 자의적 해석 대상 아니다""",tbs 교통방송,"[tbs 민세희 기자] 윤병세 외교부 장관은 일본 정부 내에서 한·일 간 일본군 위안부 피해자 협상 타결 결과를 놓고 우리 정부와 다른 해석을 내놓아 논란이 된 데 대해 합의안은 양국 외교장관이 발표한 그대로이며, 자의적...",http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=9&seq_800=10127893
32,2015.12.31.,"신경민, ""한일 외교협상, 日 진정성 없다""",시사오늘,"28일 한일 외교장관회담에서 이뤄진 위안부 문제 타결과 관련, ""1990년대보다 뒤떨어진 협의였다""면서 ""일본... 신 의원은 또 이번 타결에 대해 '이면 합의설'이 제기된 데 대해 ""벌써 소녀상 이전 문제가 나오고 있고 한일...",http://www.sisaon.co.kr/news/articleView.html?idxno=39102
33,2015.12.31.,"문재인 무효선언 ""한일 위안부 협상, 국회 동의없어 무효""",헤럴드경제,더불어민주당 문재인 대표는 한일 위안부 협상 타결에 반대한다며 국회 동의가 없어 무효라고 주장했다. 문 대표는 당 최고위원회의에서 이번 합의는 우리 국민의 권리를 포기하는 조약이나 협약에 해당하기...,http://biz.heraldcorp.com/view.php?ud=201512310404014198171_8
34,2015.12.31.,"서청원 ""곧 한일의원연맹 의장, 한국찾아 위안부 할머니 방문 예정""",세계일보,한일의원연맹 회장인 새누리당 서청원 최고위원은 일한의원연맹 회장인 누카가 후쿠시로(額賀福志郞) 중의원이 곧 우리나라를 찾아 일본군 위안부 피해자 할머니들을 만날 예정이라고 밝혔다. 31일 서 최고위원은 국회에서...,http://www.segye.com/content/html/2015/12/31/20151231000428.html?OutUrl=naver
35,2015.12.31.,'한일협상 거부한다',뉴시스,【서울=뉴시스】 평화나비와 서울지역 대학생 등 20여명이 31일 오전 11시 50분시께 서울 종로구 중학동 트윈트리타워 주한일본대사관 건물 내에 진입해 기습시위를 하고 있다. 2015.12.31.(사진...,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20151231_0011201601
36,2015.12.30.,"[더벨]한일시멘트, 쌍용양회 인수 여력은",더벨,시멘트 업계 1위 쌍용양회 매각 본입찰에 응찰한 한일시멘트의 인수 여력에 관심이 쏠리고 있다. 한일시멘트는 쌍용양회 인수에 대규모 자금을 써도 재무상 부담이 없다고 밝히고 있다. 우선협상대상자 선정을...,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201512290100055430003341
37,2015.12.31.,[박근혜 대통령 지지율] 한일 위안부 협상 논란으로 지지율 하락,시사위크,"박근혜 대통령 지지율. [시사위크=이민지 기자] 여론조사 전문기관 리얼미터가 31일 발표한 12월 다섯째주 주간 정례 조사 결과에 따르면, 박근혜 대통령의 국정수행 긍정평가는 지난주 대비 0.4%p 하락한 42.1...",http://www.sisaweek.com/news/articleView.html?idxno=60704
38,2015.12.31.,대학생 한일 위안부 협상 규탄 일본대사관 기습시위,뉴스1,"31일 서울 종로구 일본대사관 건물에서 대학생 30명이 한일 일본군 위안부 협상을 규탄하며 기습시위를 벌이고 있다. 2015.12.31/뉴스1 newskija@news1.kr [ⓒ 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",http://news1.kr/photos/view/?1710669
39,2015.12.31.,'한일 위안부 협상 폐지' 기습시위 중 연행되는 대학생,노컷뉴스,[CBS노컷뉴스 박종민 기자 ] 평화나비와 서울지역 대학생 등이 31일 오전 서울 종로구 중학동 트윈트리타워 일본대사관에서 '한일 위안부 협상 폐지'를 촉구하며 기습시위를 하던 중 연행되고 있다....,http://www.nocutnews.co.kr/news/4526205
40,2015.12.31.,"문재인 ""한일 위안부 협상, 사상 최악 외교참사""",국제뉴스,"(서울=국제뉴스) 송가영 기자 = 더불어민주당 문재인 대표가 지난 28일 한일 외교장관 회담에서 위안부 문제가... 또한 ""국회 동의 없는 한일 위안부 협상은 무효""라며 ""평생을 고통 속에 사신 피해당사자들을 빼놓고선...",http://www.gukjenews.com/news/articleView.html?idxno=400061
41,2015.12.31.,한일협상 폐기촉구 대학생들…소녀상 옆 밤샘농성,연합뉴스TV,한일협상 폐기촉구 대학생들…소녀상 옆 밤샘농성 '일본군 위안부 한일협상 폐기'를 촉구하는 대학생 대책위는 지난 30일 열린 올해 마지막 수요 집회 이후 소녀상 옆에서 무기한 밤샘 농성에 들어갔습니다. 이들은...,http://www.yonhapnewstv.co.kr/MYH20151231000700038/?did=1825m
42,2015.12.31.,광주역사교과서국정화저지대책위 “한일 위안부 합의 무효”,광주드림,"위한 한일외교장관회담에서 발표된 합의안에 대해 “피해자들이나 국민들 바람을 철저히 배신한 외교적... 한일 회담의 결과는 첫째, ‘위안부’ 문제에 대해 일본정부가 책임을 통감한다는 것, 둘째, 아베 총리가 내각...",http://www.gjdream.com/v2/news/view.html?news_type=202&uid=470238
43,2015.12.31.,한일 협상 후 첫 수요집회…할머니들 강하게 반발,OBS,"【 앵커멘트 】 한일 양국이 위안부 문제 협상을 타결했지만 피해 할머니들의 수요집회는 어김 없이... 이틀 전 한일 양국 정부가 위안부 문제 협상 타결을 발표했지만, 문제 해결을 요구하는 목소리는 더 거세졌습니다....",http://www.obsnews.co.kr/news/articleView.html?idxno=936833
44,2015.12.30.,"현영민, 전남과 재계약, 마지막 한일 월드컵 스타로 남나",스포츠Q,"[스포츠Q(큐) 박상현 기자] 2002년 한일 월드컵 대표팀 멤버였던 선수가 2016년에도 K리그 클래식에서 현역으로 뛴다. 어쩌면 마지막 한일 월드컵 스타일지도 모른다. 바로 현영민이다. 전남은 30일 ""풍부한 경험과...",http://www.sportsq.co.kr/news/articleView.html?idxno=119863
45,2015.12.30.,한일 협상 후 첫 수요 집회…할머니들 오열,OBS,"【 앵커멘트 】 한일 양국이 위안부 문제 협상을 타결했지만 피해 할머니들의 수요집회는 오늘도... 이틀 전 한일 양국 정부가 위안부 문제 협상 타결을 발표했지만, 문제 해결을 요구하는 목소리는 더 거세졌습니다. 피해...",http://www.obsnews.co.kr/news/articleView.html?idxno=936629
46,2015.12.31.,"野, ""한일 위안부 합의는 무효"" 대여 공세 계속",뉴스1,"이번 한일 정부 간 합의사항에 대한 부정적 여론이 확산되고 있는 점을 십분 활용, 연말연시 정국 주도권을... 주장하면서 ""우린 (한일 간) 일본군 위안부 문제 협상 결과를 수용할 수 없고, 재협상을 촉구한다""고 밝혔다....",http://news1.kr/articles/?2531463
47,2015.12.31.,위안부 문제 합의 의미와 한일관계 전망,정책브리핑,조양현 국립외교원 교수 한일 양국이 지난 28일 서울에서 열린 외교장관 회담에서 일본군 위안부 문제 해결... 이번 합의의 배경에는 한일관계의 경색국면을 풀어야 한다는 양국 정상의 일치된 상황인식이 있었다. 살아...,http://www.korea.kr/celebrity/contributePolicyView.do?newsId=148807639
48,2015.12.30.,"문재인 ""한일 위안부 합의, 국회 동의 없어 무효""",신아일보,"ⓒ연합뉴스 더불어민주당 문재인 대표는 30일 한일 양국의 위안부 협상 타결에 대해 ""국회의 동의가... 해결이 한일관계 개선의 전제조건이라는 박근혜 대통령의 외교적 자충수가 불러온 참담한 결과""라며 이같이 말했다....",http://www.shinailbo.co.kr/news/articleView.html?idxno=483511
49,2015.12.31.,"윤병세 장관, 한일 위안부 문제 합의 보고",노컷뉴스,[CBS 윤병세 외교부 장관이 31일 서울 여의도 국회의사당에서 열린 새누리당 의원총회에서 일본군 위안부 문제 합의 타결에 관한 보고를 하고 있다. cybercoc1@cbs.co.kr 저작권자 © CBS 노컷뉴스(www....,http://www.nocutnews.co.kr/news/4526105
50,2015.12.30.,"한일 양국 ""'10억엔 전제 소녀상 철거' 보도 사실 아냐""",뉴스1,윤병세 외교부장관과 기시다 후미오(岸田文雄) 일본 외무상이 28일 오후 서울 종로구 외교부청사에서 한일 외교장관 회담을 갖고 공동기자회견을 마친 뒤 악수를 나누고 있다. 한일 양국은 이날 한ㆍ일 외교장관 회담을...,http://news1.kr/articles/?2530065
51,2015.12.30.,"문재인 ""국회 동의 없는 한일 위안부 문제 합의는 무효""",시사포커스,"끝으로 ""한일관계의 미래지향적 발전은 매우 중요하지만 그렇다고 과거사와 영토문제를 소홀히 넘길 순 없다""며 ""정부의 졸속적, 굴욕적인 이번 합의는 위안부 문제 해결이 한일관계 개선의 전제조건이라는 박근혜...",http://www.sisafocus.co.kr/news/articleView.html?idxno=140397
52,2015.12.31.,"신화 김동완, 한일 위안부 합의에 ""할머니는 아직…""",노컷뉴스,"한일 일본군 위안부 협상에 대한 비판 여론이 거센 가운데, 매년 위안부 피해 할머니들을 위해 기부해 온... 서 화백의 만평은 서울 종로 일본대사관 앞에 세워진 소녀상이 환생한 듯한 인물과 함께 '한일 위안부...",http://www.nocutnews.co.kr/news/4526000
53,2015.12.30.,"‘위안부’ 피해 할머니들, 오늘 수요시위서 한일 정부 규탄 목소리",여성신문,"올해 마지막 수요시위...타계한 ‘위안부’ 피해 할머니들 추모제로 진행 정대협 “한일 외교장관 합의는... ⓒ 뉴시스·여성신문 한일 양국의 '일본군 위안부' 문제 합의에 대한 반발 여론이 거센 가운데, ‘위안부’...",http://www.womennews.co.kr/news/view.asp?num=89903
54,2015.12.31.,오시영의 세상의 창-군 위안부 할머니를 매춘부로 전락시킨 한일외교장관회담...,법률저널,"기막힌 한일외교장관회담합의에 도장을 찍고 말았다. 법적 책임이 없는 돈 10억 엔을 받고 군 위안부 문제를... 박근혜 대통령이 그렇게 좋아하고 중요시 하는 역사, 대한민국의 역사는 박정희 대통령에 의해 1965년 한일청구...",http://www.lec.co.kr/news/articleView.html?idxno=39176
55,2015.12.31.,"일본 시민단체 ""한일 합의 중 정작 '위안부'와의 협의 없었다""",미디어펜,"일본 시민단체 ""한일 합의 중 정작 '위안부'와의 협의 없었다""/자료사진=KBS1 화면 캡처 [미디어펜... 또 한일 정부 간 합의 과정에서 정작 군위안부 피해자와의 협의가 없었다는 사실을 지적하고 ""피해자 부재의 '타결'은...",http://www.mediapen.com/news/articleView.html?idxno=110848
56,2015.12.31.,"더민주당, 한일 위안부 문제 재협상 촉구 결의안 당론 채택",노컷뉴스,"[CBS 31일 서울 여의도 국회의사당에서 열린 더불어민주당 의원총회에서 문재인 대표를 비롯한 의원들이 한일 양국간 진행한 일본군 위안부 피해자 관련 합의와 관련, 합의 무효 확인 및 재협상...",http://www.nocutnews.co.kr/news/4526125
57,2015.12.31.,"靑 위안부 문제 역대 정부 비판 “한일 양국 미래로 나가는 계기되어야""",노컷뉴스,"이상 한일관계가 경색되지 않고 일본 정부가 과거사를 직시하고 착실하게 합의를 이행해 나가서 양국이... 그러면서 김 수석은 “우리 정부 역시 과거처럼 이 문제 해결을 뒤로 미뤄놓았다면, 지난 3년과 같은 한일관계...",http://www.nocutnews.co.kr/news/4526109
58,2015.12.31.,"위안부 협상 무효 주장 시위 대학생 ""한일 협상 거부한다"" 3명 연행…",헤럴드POP,"[헤럴드POP=김남은 인턴기자] 위안부 협상 무효 주장 문재인 대표의 한일 양국 간 위안부 협상이 무효힘을... 여협은 ""평화비 철거라는 어이없는 조건을 내걸어 그 진정성을 의심케 한 일본정부의 요구를 결국...",http://biz.heraldcorp.com/view.php?ud=201512311725098777184_1
59,2015.12.31.,"靑 ""한일언론, 보도에 신중기해야…감정증폭은 도움안돼""(속보)",연합뉴스,"&lt;저작권자(c) 연합뉴스, 무단 전재-재배포 금지&gt;",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151231083400001&did=1195m
60,2015.12.30.,"중국인 95% ""한일 위안부 타결 조건, 우린 수용 못해""",연합뉴스,환구시보가 진행 중인 군위안부 관련 설문조사. &lt;&lt;환구시보 인터넷판 환구망 홈페이지 캡처&gt;&gt; 환구시보 여론조사 결과… 1만여 명 참여 중국인 거의 대다수는 한국과 일본의 군 위안부 합의 타결 조건에 대해 '중국은...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20151230187500083&did=1195m
61,2015.12.30.,"불시넷 ""한일 외교적 담합 인정 못해""",법보신문,"12월30일 성명서 내고 '졸속합의' 강력 비판 ""한일외교장관 회담에서 자행된 퍼주기식 합의에 의한 결과를 인정할 수 없다. 일본정부의 법적책임 인정과 피해자들에게 진정한 사죄와 배상, 재발방지노력 약속을...",http://www.beopbo.com/news/articleView.html?idxno=90538
62,2015.12.30.,"한일 협상 타결 후 첫 수요집회, ""일본 법적 배상 필요""",MBC,"◀ 리포트 ▶ 한일 위안부 문제 협상 이후 처음 열린 1211차 수요시위. 경찰 추산 700명, 주최 측 추산 1천여... 정신대문제대책협의회는 한일 외교장관 협상 결과에 대해 ""일본군 위안부가 조직적 범죄임을 인정하지 않고...",http://imnews.imbc.com/replay/2015/nw1800/article/3850022_17808.html
63,2015.12.30.,위안부 한일협정 반대,뉴시스,위안부 한일협정을 반대하는 문구를 들고있다. 지난 28일 한일 양국 정부가 '위안부' 문제에 대한 합의를 이룬 뒤 피해자와 국민들의 반발 여론이 거세지면서 이날 수요집회와 일본대사관 앞의 '평화의 소녀상...,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20151230_0011199099
64,2015.12.31.,"한일 합의 관련, 北 규탄 담화",뉴시스,【서울=뉴시스】 한일 합의 관련 북한 노동신문이 31일자에 남조선당국의 친일굴종행위를 규탄한다며 재일본조선민주여성동맹 담화 발표 등을 게재하고 있다. 2015.12.31. (출처=노동신문) photo@newsis.com [사진...,http://www.newsis.com/pict_detail/view.html?pict_id=NISI20151231_0011201108
65,2015.12.30.,한일협상 폐기를 위해...,뉴스1,"대학생겨레하나, 평화나비 네트워크 등 청년단체 회원들이 30일 오전 서울 종로구 중학동 일본대사관 앞에서 열린 일본군 위안부 한일협상 폐기를 위한 대학생 대책위 기자회견에서 발언을 이어가고 있다....",http://news1.kr/photos/view/?1708876
66,2015.12.30.,"'리틀 기성용' 김정민, 한일 유스 교류전 최고로 우뚝",조이뉴스24,"매년 12월 말 포항에서 치르는 한일 유스 교류전은 날이 갈수록 규모가 커지고 있다. 교류전을 통해 예비... 에이치엠 스포츠(HM SPORTRS)의 최종환 대표는 ""이번 교류전에 참가한 한일 양국 팀들이 서로 다른 색깔을 가진...",http://joynews.inews24.com/php/news_view.php?g_menu=702210&g_serial=935882&rrf=nv
67,2015.12.30.,“한일 위안부 졸속 합의” 광주도 비난 여론 확산,광주드림,"28일 한일 양국이 합의한 위안부 협상과 관련, 광주지역에서도 이를 비판하는 목소리가 확산되고 있다. 더불어민주당 광주시당은 30일 오후 광주시청 앞 시민숲 광장 평화의 소녀상 앞에서 위안부 문제와 관련 한일외교장...",http://www.gjdream.com/v2/news/view.html?news_type=201&uid=470228
