,date,title,source,contents,link
10,2011.12.28.,'영화 한류' 부활할까? 한일 배우의 만남 관심,MBC,[뉴스데스크] ◀ＡＮＣ▶ 요즘은 한류의중심에 Ｋ팝이 있지만 몇 년 전만 해도 영화가 드라마와 함께 한류열풍을 이끌었죠. 최근 급격히 시든 영화한류. 내년에는 시동을 걸 수 있을까요. 성장경 기자가 취재했습니다....,http://imnews.imbc.com/replay/2011/nwdesk/article/2992857_13062.html
11,2011.12.29.,[인사] 한일시멘트그룹 ; 리바트 ; 다우그룹 등,한국경제,◈한일시멘트그룹◇한일시멘트▷부사장 곽의영 유황찬▷전무 장오봉▷상무보 심용석 정욱준◇한일산업▷상무보 조정환 용환영◇한일건설▷전무 양승권◇한덕개발(서울랜드)▷상무보 박용택 김대중 ◈리바트▷부사장...,http://www.hankyung.com/news/app/newsview.php?aid=2011122977211
12,2011.12.27.,"삼성전자, 한일 연합 통신 반도체 합작사 참여",ZDNet Korea,"삼성전자, NTT도코모 등 한일 통신 시장 강자가 뭉쳐 통신용 반도체 합작사를 설립한다. 미국 퀄컴에 맞서는... 업계 관계자는 “이번 합작사 설립은 한일 양국 통신용 반도체의 높은 비중을 차지하고 있는 퀄컴...",http://www.zdnet.co.kr/ArticleView.asp?artice_id=20111227191458
13,2011.12.27.,일제 피해자 묘지 찾은 한일 청소년들,뉴시스,= '근로정신대 할머니와 함께하는 시민모임(cafe.daum.net/1945-815)'이 주최하는 '2011 한일 청소년 평화교류' 행사에 참가한 양국 청소년들이 27일 오전 광주 북구 운정동 국립 5·18민주묘지를 찾아 근로정신대...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0004263369
14,2011.12.30.,민주화운동 큰별 ‘김근태’…그가 마지막까지 한 일은,폴리뉴스,끝내 눈을 감았다. 재야 민주화운동의 대부 한반도재단 김근태 이사장이 30일 오전 5시 31분경 별세했다. 향년 64세. 군사독재정권 시절 민주화운동청년연합(민청련)을 이끌며 ‘청년 김근태’로 불렸던 그가 2012년을...,http://polinews.co.kr/news/newsview.html?no=139804
15,2011.12.27.,(KOSPI200상승률)한일시멘트,뉴스토마토,한일시멘트(003300) 레디믹스콘크리트의 준말로 아직 굳지않은 콘크리트를 뭐라고 할까? 답: 레미콘 joie@etomato.com,http://news.etomato.com/pagelog/popup_log.asp?newsseq=211771
16,2011.12.28.,"신창전기, 한일이화가 최대주주로",머니투데이,신창전기는 △이동신씨와 특수관계자들이 지난 21일 제3자배정 유상증자를 통해 최대주주가 된 한일이화에 별도의 장외매도 계약을 통해 주식·경영권을 매각했고 △종전 최대주주와 특수관계였던...,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011122812390367864&outlink=1
17,2011.12.28.,"영광군·한일산업기술협력재단, 업무 협약",미디어워치,(영광=지대만 기자) 23일 영광군과 한일기술협력재단(이사장 조석래) 이 중소기업 기술지원과 일본수출을... 영광군 관계자는 “한일기술협력재단과 협약을 통해 전기자동차 관련 기업들이 일본의 선진기술을 도입하고...,http://www.bignews.co.kr/news/article.html?no=234602
18,2011.12.26.,"한일이화, 500억 단기차입 결정",뉴스토마토,한일이화(007860)는 신창전기(012860) 주식 인수대금을 마련하기 위해 금융기관으로부터 500억원을 단기차입키로 했다고 26일 공시했다. 이번 차입금액은 총 자기자본의 19.4% 규모다. hwangip@etomato.com,http://news.etomato.com/pagelog/popup_log.asp?newsseq=211519
19,2011.12.28.,하정우 전신문신 감행 “영화 캐릭터 위해 한 일…호프집서 특급대우 받아”,한국경제,배우 하정우가 영화 촬영을 위해 전신 문신을 감행한 사연을 공개했다. 12월28일 오전 동대문 메가박스에서 열린 영화 ‘범죄와의 전쟁: 나쁜놈들 전성시대’ 제작보고회에 참석한 하정우는 극중 자신이 맡은 조직...,http://wstarnews.hankyung.com/apps/news?popup=0&nid=01&c1=01&c2=01&c3=00&nkey=201112282247091&mode=sub_view
20,2011.12.26.,"한일건설, 319억원 규모 공사수주",조선비즈,한일건설(006440)은 한국토지주택공사와 319억192만8633원 규모의 상주무양 B1블록 아파트 건설 2공구 공사를 수주했다고 26일 공시했다. 계약기간은 30일부터 2013년 9월 20일까지다. chosunbiz.com,http://biz.chosun.com/site/data/html_dir/2011/12/26/2011122601071.html
21,2011.12.26.,"한일건설, LH공사로부터 319억 공사 수주",뉴스토마토,한일건설(006440)은 LH공사로부터 경북 상주시 무양 B1블록 아파트 건설공사를 319억192만원에 수주했다고 26일 공시했다. 이는 최근 매출액 대비 5.92%에 이르는 규모다. hwangip@etomato.com,http://news.etomato.com/pagelog/popup_log.asp?newsseq=211340
22,2011.12.27.,5·18묘지 참배하는 한일 청소년들,뉴시스,= '근로정신대 할머니와 함께하는 시민모임(cafe.daum.net/1945-815)'이 주최하는 '2011 한일 청소년 평화교류' 행사에 참가한 양국 청소년들이 27일 오전 광주 북구 망월동 민족민주열사묘지(구 5·18묘지)를...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0004263382
23,2011.12.27.,김현중 연말 비밀리에 착한일! 한일 양국에 1억5천만원 기부,뉴스엔,"[ 김현중이 소속사 몰래 선행을 펼쳤다. 최근 김현중 소속사 키이스트에 따르면 김현중은 지난달 대한적십자사에 5,000만원, 사랑의연탄나눔운동에 5,000만원, 대지진 피해를 입은 일본 후쿠시마현 요쓰바보육원에 5...",http://www.newsen.com/news_view.php?uid=201112271241291002
24,2011.12.26.,"‘기부천사’ 김현중, 한일 양국에 1억5000만원 기부",헤럴드POP,아이돌가수 김현중(25)이 한일 양국의 어려운 이웃들에 따뜻한 손길을 내밀었다. 김현중의 소속사인 키이스트 관계자는 26일 “김현중 씨가 지난달 일본 전국투어를 떠나기전 한국과 일본의 어려운 이웃을 위해...,http://biz.heraldm.com/common/redirect.jsp?category_id=010401000000&news_id=20111226000828
25,2011.12.25.,한일장신대 보직인사발표,국민일보,"한일장신대학교(총장 정장복)는 이달 말 보직교수들의 임기가 만료됨에 따라 대학본부 부처장을 비롯해 일부 보직교수 인사를 내년 1일자로 단행했다. 인사에 따르면 기획처장에는 박종기 교수, 심리치료대학원장에...",http://news.kukinews.com/article/view.asp?page=1&gCode=kmi&arcid=0005683967&cp=nv
26,2011.12.26.,"이정훈 고교대표팀 감독 ""오늘 한일전 총력전 펼칠 것""",마이데일리,[ 고교야구대표팀 이정훈 감독이 일본전에서 총력을 다할 것을 다짐했다. 이정훈 감독이 이끄는 고교야구대표팀은 26일 오후 3시 대만 타이베이 신추앙 구장에서 2011 한국·일본·대만 고교야구대회 2차전 일본과의...,http://www.mydaily.co.kr/news/read.html?newsid=201112261008232227&ext=na
27,2011.12.27.,한일의료기 정태윤씨 3년째 옥매트 기증,새전북신문,"27일 한일의료기(주) 정태윤 대표가 옥매트 70장(마령35장,백운35장) 1,500만원상당을 기증했다. 이와함께 백운면과 백운 기관단체 임직원들은 백운면 전체 독거노인들을 대상으로 자매결연을 추진하고 전체 180여명의...",http://www.sjbnews.com/news/articleView.html?idxno=389357
28,2011.12.23.,"이희구 한일불교協 신도회장, 자비나눔기금 2천만원 전달",불교신문,"이희구 한일불교문화교류협의회장이 아름다운동행에 자비나눔기금으로 2000만원을 전달했다. 이희구 회장은... 이날 총무원장 스님은 ""(한일불교문화교류협의회) 취임식 치르느라 고생많았다""며 ""아름다운동행 활동에...",http://www.ibulgyo.com/news/articleView.html?idxno=115335
29,2011.12.23.,"대구 중학생 자살 가해학생, ""장난삼아 한 일인데..""",노컷뉴스,"서군 등은 경찰조사에서 ""장난삼아 한 일인데 사태가 이렇게 커질줄은 몰랐다. 친구에게 정말 미안하다”며 울먹인 것으로 알려졌다. 경찰관계자는 ""서군 등이 가혹행위를 인정하는 만큼 사법처리에는 문제가 없을 것...",http://www.nocutnews.co.kr/Show.asp?IDX=2010819
30,2011.12.26.,"[무로이의 가깝고도 먼 한일야구]LG 출신 오카모토, 또 방출된 그의 운명은",스포츠조선,"""올시즌을 끝으로 현역을 은퇴하기로 했어요. 지난 여름쯤부터 만약에 재계약을 못하면 유니폼을 벗어야 겠다고 결심하고 있었어요."" 작년 LG에서 뛰었다가 올해 일본 라쿠텐에 복귀했던 투수 오카모토 신야(37세)의...",http://sports.chosun.com/news/ntype.htm?id=201112260100180090015604&servicedate=20111226
31,2011.12.21.,"아시아나, 한일골프 상금왕 김경태 프로 공식후원",노컷뉴스,[CBS 아시아나항공은 지난해 한국과 일본에서 큰 활약을 펼치며 양국에서 상금왕 타이틀을 거머쥔 김경태(25) 프로를 공식 후원한다고 21일 밝혔다. 아시아나항공은 이날 오전 서울 강서구 오쇠동 본사에서 김경태...,http://www.nocutnews.co.kr/Show.asp?IDX=2008501
32,2011.12.20.,"한일단조, '무역의 날' 3000만불 수출탑 수상",뉴스토마토,한일단조(024740)는 경북 창원컨벤션센터에서 진행한 ‘제48회 무역의 날’ 시상식에서 '3000만불 수출탑'을... 한일단조 관계자는 “상용차 전방시장이 업황 호조를 보이면서 지난 2008년 ‘2000만불의 수출의 탑’...,http://news.etomato.com/pagelog/popup_log.asp?newsseq=209695
33,2011.12.22.,[주식상담소 매드머니]종목상담 - 한일이화,SBS CNBC,- 매드머니 진행 : 손영옥 앵커 - 출연 전문가 * 고종현(madmoney.co.kr) 주식 전문가 * 박선일(madmoney.co.kr) 주식 전문가 * 최창준(madmoney.co.kr) 주식 전문가 &lt; 방송 내용 &gt; Q.한일이화 향후 투자전략은?...,https://cnbc.sbs.co.kr/article_hub/10000347475?division=NAVER
34,2011.12.21.,한일 기술무역 격차 더 벌어져,조선비즈,"글로벌 금융위기로 일본이 수출부진을 겪으면서 한·일 상품무역수지 격차는 좁혀졌지만, 기술무역수지 격차는 여전히 큰 것으로 조사됐다. 기술무역수지는 특허 등 기술 수출액을 수입액으로 나눈 것으로, 한...",http://biz.chosun.com/site/data/html_dir/2011/12/21/2011122101712.html
35,2011.12.24.,"‘내일이 오면’ 김혜선, 검찰에 “고두심이 시켜서 한 일”",TV리포트,정인이 검찰에 연행되자 순정은 손부장에게 “중장비 수출은 정인이 한 일이다. 우리는 검찰에게 그렇게... 더욱이 순정은 중장비를 수출한 데 대해 “사장님이 한 일이 맞다. 저희는 사장님이 시키는 데로 할 수 밖에...,http://www.tvreport.co.kr/?c=news&m=newsview&idx=183253
36,2011.12.20.,"사이버다임, 한일시멘트 ECM 업그레이드 구축",데이터넷,"사이버다임(대표 현석진 www.cyberdigm.co.kr)은 한일시멘트(www.hanil.com)의 문서관리시스템 업그레이드를 추진한다고 20일 밝혔다. 한일시멘트는 2006년 사이버다임의 '데스티니 EDM:IV'를 처음으로 도입했으며, 약 3만 건...",http://www.datanet.co.kr/news/articleView.html?idxno=58367
37,2011.12.22.,<인사> 한일장신대,연합뉴스,▲기획처장 박종기 ▲심리치료대학원장 유태주 ▲산학협력단장 겸 기독교종합연구원장 이남섭 ▲도서관장 겸 학보사ㆍ방송국 지도교수 박대우 ▲신학부장 이종록 ▲예술학부장 전낙표 (완주=연합뉴스),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005432844
38,2011.12.23.,고령군 한일정미소 사랑의 쌀 전달,경북일보,"고령군 한일정미소 이인옥 대표가 지난 22일 고령읍사무소를 방문해 불우한 이웃에 전달해달라며 쌀 100포(10㎏·220만원 상당)를 기탁, 훈훈한 미담이 되고 있다. 이 대표는 ""앞으로도 지속적인 후원을 아끼지 않을 것...",http://www.kyongbuk.co.kr/main/news/news_content.php?id=565217&news_area=110&news_divide=&news_local=26&effect=4
39,2011.12.20.,올해 최고 시청률은 '아시안컵 한일전',연합뉴스,아시안컵축구 한일전으로 나타났다. 20일 시청률조사회사 AGB닐슨미디어리서치에 따르면 연초인 지난 1월25일 밤 11시8분 KBS 2TV가 위성 생중계한 아시안컵 한일전이 37.7%의 시청률을 기록해 올해 가장 많은...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=001&aid=0005427979
40,2011.12.19.,"日 ""위안부 문제 정치화‥한일관계 그림자 질 듯""",MBC,[뉴스투데이] ◀ＡＮＣ▶ 이 한일관계 냉각화는 일본도 똑같이 느끼고 있습니다. 일본 언론들 역시 한일정상회담에서 위안부 문제를 둘러싼 충돌이 있었다는 사실을 크게 다뤘습니다. 도쿄 박장호 특파원입니다. ◀ＶＣＲ...,http://imnews.imbc.com/replay/2011/nwtoday/article/2986410_13068.html
41,2011.12.18.,"MB ""한일 파트너 되려면 위안부 해결부터""",뉴데일리,"""한일 양국이 진정한 파트너가 되기 위해서는 양국 관계에 걸림돌이 되고 있는 종군 위안부를 우선적으로 해결해야 하는데 진정한 용기를 가져야 한다. "" 일본을 방문 중인 이명박 대통령은 18일 노다 요시히코(野田佳彦)...",http://www.newdaily.co.kr/news/article.html?no=100952
42,2011.12.20.,"신혜성·키요키바 슌스케, 한일 셔틀 우정 과시",마이데일리,[ 그룹 신화의 신혜성과 일본 에그자일(EXIL)의 키요키바 슌스케가 한일 셔틀 우정을 과시하고 있다. 두... [한일 우정을 과시한 가수 신혜성과 키요키바 슌스케(오른쪽). 사진 = 라이브웍스컴퍼니 제공] (,http://www.mydaily.co.kr/news/read.html?newsid=201112200930151139&ext=na
43,2011.12.18.,<한일정상회담서 위안부 첫 본격 쟁점화>(종합),연합뉴스,18일 한일 양국간 최고위급 논의 채널인 정상회담에서 일제 강점기 종군 위안부 보상 문제를 직접 제기했다.... 과거 한일정상회담에서 위안부 문제를 포함한 과거사 문제에 대한 전반적 해결을 요구한 적은 있으나...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005425110
44,2011.12.20.,"신창전기, 한일이화로 최대주주 변경",조선비즈,신창전기(012860)는 제3자배정 유상증자로 최대주주가 동해이화전기제작소에서 한일이화(007860)로 변경됐다고 20일 공시했다. 회사의 경영진은 당분간 그대로 유지키로 했다. 회사 측은 제3자 배정 유상증자를...,http://biz.chosun.com/site/data/html_dir/2011/12/20/2011122002018.html
45,2011.12.18.,"李대통령, 한일정상회담 마치고 귀국",연합뉴스,"李대통령, 한일 정상회담 마치고 귀국 이명박 대통령이 18일 오후 한일 정상회담을 마치고 서울공항에 도착, 김성환 외교통상부장관과 심각하게 얘기하고 있다. 2011.12.18 kimb01@yna.co.kr 이명박 대통령은 18일 노다...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005424823
46,2011.11.27.,"조석래 ""한일 FTA 적극적으로 추진해야""",조선비즈,조석래 한일경제협회(효성그룹 회장) 회장이 한일 FTA(자유무역협정)의 적극적인 추진을 촉구했다고 효성그룹이 27일 밝혔다. 조 회장은 25일부터 27일까지 서울 롯데호텔에서 열린 ‘서울-도쿄포럼’의 주제발표를...,http://biz.chosun.com/site/data/html_dir/2011/11/27/2011112700232.html
47,2011.12.18.,"한일 정상, 위안부 문제 놓고 정면충돌",머니투데이,"이 대통령은 이날 모두발언 등을 통해 ""한일 양국은 공동번영과 역내 평화 안보를 위해 진정한 파트너가 돼야... 노다 총리는 또 주한일본대사관 앞에 설치된 평화비와 관련, ""평화비가 건설된 것은 안타까운 일""이라며...",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011121811515540008&outlink=1
48,2011.12.19.,"""위안부 해결"" vs ""평화비 철거""…한일정상 충돌",SBS(text),&lt;앵커&gt; 이명박 대통령이 일본에 위안부 문제 해결을 강력하게 촉구했습니다. 하지만 일본 총리는 피해 할머니들을 또 한 번 화나게 했습니다. 박진원 기자가 보도합니다. &lt;기자&gt; 이명박 대통령은 작심한 듯 회담 모두부터...,http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001047573
49,2011.12.21.,올해 시청률 1위는 아시안컵 한일전,미디어오늘,"1위는 KBS 2TV의 &lt;아시안컵 한일전&gt;이 37.7%였고, 1TV 일일연속극 &lt;웃어라 동해야&gt;(36.4%)와 SBS의 &lt;시크릿가든&gt;(30.2%)이 뒤를 이었다. 이밖에도 KBS 2TV &lt;오작교형제들&gt;(25%), &lt;아시안컵 한국-호주전&gt;(24.7%), KBS 2TV...",http://www.mediatoday.co.kr/news/articleView.html?idxno=99278
50,2011.11.28.,"李대통령, 한일의원연맹 대표단 접견",연합뉴스,"李대통령, 한일의원연맹 대표단 접견 이명박 대통령이 28일 오후 청와대에서 한일 의원연맹대표단과 인사하고 있다. 뒷쪽은 한국측 회장을 맡고 있는 이상득 의원. 2011.11.28 kimb01@yna.co.kr 와타나베 ""노다 총리 많이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005393050
51,2011.12.01.,日대사관에 한일시민단체 공동성명서 전달,연합뉴스,반대하는 한일시민단체 공동성명서 전달 기자회견을 연 뒤 성명서 전달을 위해 대사관 쪽으로 이동하고... 항의하고 이를 철회할 것 등의 내용을 담은 한일시민단체 공동성명서를 발표했다. 2011.12.1 sunhyung@yna.co.kr,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005399801
52,2011.11.28.,"MB ""한일관계 발전에 의원외교 중요""",뷰스앤뉴스,"이상득 의원 등 한일 의원연맹 대표단 접견 이명박 대통령은 28일 한일관계와 관련, ""양국이 관계를 발전시키려면 의원외교가 아주 중요하다""고 말했다. 이 대통령은 이날 청와대에서 한일 의원연맹 대표단을 만난 자리에서...",http://www.viewsnnews.com/article/view.jsp?seq=81045
53,2011.12.18.,"이희구 회장, 한일불교문화교류協 초대 신도회장 취임",메디파나뉴스,"지오영그룹의 이희구 회장이 한일불교문화교류협의회 초대 회장에 올랐다. 한일불교문화교류협의회는 지난 16일 서울 종로구 소재 조계사내 대강당에서 신도회 초대 회장 취임식을 개최했다. 이희구 회장은 ""그동안 불교...",http://medipana.com/news/news_viewer.asp?NewsNum=75753&MainKind=A&NewsKind=5&vCount=12&vKind=1
54,2011.11.27.,"한일 재정장관, FTA 협상 필요성 공감",노컷뉴스,"[CBS 박재완 기획재정부 장관과 후루카와 일본 내각부 경제재정정책 대신은 27일 한일FTA 추진의 필요성에 공감했다. 박 장관은 후루카와 대신과의 면담에서 ""한일FTA 추진의 중요성과 협상 재개를 위한 노력이...",http://www.nocutnews.co.kr/Show.asp?IDX=1986424
55,2011.12.18.,한일 외교 갈등 위안부 문제 진전될까,연합뉴스,2011.12.18 zjin@yna.co.kr 日 기존입장 고수속 기금 등 방식 모색 한일 정상이 18일 회담에서 일본군 위안부... 우리 정부는 지난 9월 15일 한일청구권협정에 따른 양자협의를 제안했지만 일본은 이에 응하지않고 있다. 일본은...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005424684
56,2011.12.20.,<김정일 사망> 한일 외교장관 통화..공조다짐,연합뉴스,"김성환 외교통상부 장관과 겐바 고이치로(玄葉光一郞) 일본 외무상은 20일 오후 8시45분부터 15분간 전화통화를 하고 김정일 북한 국방위원장 사망에 따른 대응 방안을 협의했다고 외교부가 밝혔다. 김 장관은 ""한반도...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005429653
57,2011.11.17.,"檢, 한일건설 등 압수수색(종합)",연합뉴스,한일시멘트그룹 압수수색 검찰이 17일 한일건설 본사 등 한일시멘트그룹 계열사 7곳을 압수수색했다. 사진은 이날 역삼동 본사 모습. 2011.11.17 koss@yna.co.kr 오너일가 미공개정보이용 주식 차익 혐의 서울중앙지검...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0005377332
58,2011.12.18.,한일 정상 '위안부 대치'..외교 경색 불가피,연합뉴스,2011.12.18 zjin@yna.co.kr 일본군 위안부 문제를 둘러싼 한일간 외교 갈등이 18일 정상회담 테이블로까지 번지면서 한일 외교은 당분간 경색 국면에서 벗어나기 어려울 전망이다. 이명박 대통령과 노다 요시히코(野田佳彦)...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005425153
59,2011.11.28.,"박의장 ""한일협력 넘어 공동의 시대 개척해야""",연합뉴스,"박희태 국회의장은 28일 ""이제 한일 양국은 협력의 시대를 뛰어넘어 공동의 시대를 개척하지 않으면 안된다""고 말했다. 박 의장은 한일의원연맹 주최로 서울 소공동 롯데호텔에서 열린 '제35차 한일ㆍ일한 의원연맹...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005392733
60,2011.12.18.,"日언론 ""위안부 문제로 한일 외교 암운""",연합뉴스,이명박 대통령이 18일 한일 정상회담에서 일본군 위안부 문제의 해결을 강도 높게 요구하자 일본이 당혹스러워하고 있다. 일본 언론은 이날 위안부 문제가 한일 외교의 가장 큰 현안으로 부상하면서 양국 관계에 암운이...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0005424870
61,2011.12.17.,한일 '셔틀외교'…위안부 보상이 최대 쟁점,SBS(text),"&lt;앵커&gt; 한일 양국이 위안부 문제로 맞서 있죠. 이명박 대통령이 오늘(17일) 일본을 방문합니다. 한일 정상회담에서 이 위안부 문제, 꺼내기로 했습니다. 최대식 기자입니다. &lt;기자&gt; 이명박 대통령이 오늘 오후 일본 쿄토를...",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001046855
62,2011.12.18.,한일 정상회담…'위안부 보상' 실타래 풀까?,SBS(text),&lt;앵커&gt; 방일 중인 이명박 대통령이 오늘(18일) 노다 일본 총리와 정상회담을 갖습니다. 일본군 위안부 보상 문제에 대해 일본 측이 얼마나 전향적 입장을 내놓을 지 주목됩니다. 교토에서 최대식 기자입니다. &lt;기자&gt; 이명박...,http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1001047162
63,2011.12.22.,[신간] 1910년 '한일병합조약'의 역사적·국제법적 재조명,천지일보,1부에서는 '한일병합조약'의 역사적 진실규명과 국제법적 평가를 2부에서는 '한일병합조약'의 무효성ㆍ불법성 및 일본의 국가책임을 분석ㆍ설명하고 있다. 우선 이장희 한국외대 법학전문대학원 교수는 여러 가지 근거를...,http://www.newscj.com/news/articleView.html?idxno=109137
64,2011.12.20.,"[김정일 사망]한일 외교장관 ""한미일 3국 공조 중요""",이데일리,"한일 외교부 장관은 김정일 북한 국방위원장 사망과 관련, 긴밀한 공조를 유지키로 했다. 김성환 외교통상부 장관은 20일 오후 8시45께 겐바 고이치로(玄葉光一郞) 일본 외무장관과의 전화통화에서 ""한미일 3국 공조가...",http://www.edaily.co.kr/news/newspath.asp?newsid=02542006596480488
65,2011.11.17.,"한일 기업인 ""세계시장 공동진출 확대"" 한목소리",파이낸셜뉴스,"한일 양국 기업 간에 세계시장 공동진출 등을 위한 다양한 협력기회가 확대돼야 한다는 주장이 제기됐다. 전국경제인연합회가 17일 서울 강남구 삼성동 그랜드인터컨티넨탈호텔에서 개최한 '한일 비지니스 협력, 새로운...",http://www.fnnews.com/view?ra=Sent0601m_01A&corp=fnnews&arcid=111117151714&cDateYear=2011&cDateMonth=11&cDateDay=17&
66,2011.12.15.,'위안부' 쟁점화…한일 외교 대립각,OBS,"【앵커멘트】 오는 18일 한일 정상회담이 열리는데요, 위안부 문제를 놓고 양국 갈등이 고조되고 있습니다.... "" 관심은 주말에 개최될 한일 정상회담. 청와대는 어떤 형태로든 위안부 대일 청구권 문제를 다룬다는...",http://www.obsnews.co.kr/news/articleView.html?idxno=619023
